COD_DANE_A,Residential buildings (TVIVIENDA),Residential Occupied&Used (TP15_1_OCU),Residential Occupied&Empty (TP15_2_OCU),Residential Temporary (TP15_3_OCU),Residential Empty (TP15_4_OCU),Households (TP16_HOG),Residential Electricity Y (TP19_EE_1),Residential Electricity N (TP19_EE_2)
0500210000000000010603,20,13,1,4,2,15,13,0
0500210000000000010602,13,10,0,1,2,10,10,0
0500210000000000010605,32,31,0,1,0,33,31,0
0500210000000000010604,39,31,1,3,4,31,31,0
0500210000000000010513,35,20,0,10,5,21,20,0
0500210000000000010512,7,6,0,1,0,6,6,0
0500210000000000010601,26,20,0,1,5,20,20,0
0500210000000000010514,17,15,0,0,2,15,15,0
0500210000000000010616,36,33,0,0,3,33,33,0
0500210000000000010611,21,14,0,5,2,14,14,0
0500210000000000010626,28,19,0,2,7,20,19,0
0500210000000000010625,1,0,0,0,1,0,0,0
0500210000000000010607,40,31,0,3,6,31,31,0
0500210000000000010606,107,101,0,2,4,102,93,8
0500210000000000010609,44,37,0,3,4,37,35,2
0500210000000000010608,21,18,0,3,0,18,18,0
0500210000000000010501,17,14,0,2,1,15,14,0
0500210000000000010421,4,0,1,1,2,0,0,0
0500210000000000010503,50,41,0,7,2,42,41,0
0500210000000000010502,46,26,1,8,11,26,26,0
0500210000000000010418,3,0,0,1,2,0,0,0
0500210000000000010417,15,10,0,4,1,10,10,0
0500210000000000010420,17,13,1,1,2,13,13,0
0500210000000000010419,17,13,0,2,2,13,13,0
0500210000000000010509,39,32,0,4,3,33,32,0
0500210000000000010508,37,29,0,4,4,30,29,0
0500210000000000010511,36,26,0,7,3,26,26,0
0500210000000000010510,26,17,0,4,5,17,16,1
0500210000000000010505,23,16,0,4,3,17,16,0
0500210000000000010504,41,29,0,8,4,29,29,0
0500210000000000010507,35,27,0,5,3,27,27,0
0500210000000000010506,35,29,0,4,2,29,29,0
0500210000000000010403,36,27,0,3,6,30,27,0
0500210000000000010402,36,32,0,2,2,32,32,0
0500210000000000010407,9,8,0,1,0,8,8,0
0500210000000000010404,32,26,0,5,1,26,26,0
0500210000000000010317,28,21,0,4,3,22,21,0
0500210000000000010316,0,0,0,0,0,0,0,0
0500210000000000010319,19,12,0,5,2,13,12,0
0500210000000000010318,9,8,0,1,0,8,8,0
0500210000000000010414,42,35,1,1,5,36,35,0
0500210000000000010413,17,14,0,3,0,15,14,0
0500210000000000010416,0,0,0,0,0,0,0,0
0500210000000000010415,10,9,0,1,0,9,9,0
0500210000000000010409,25,15,5,3,2,16,15,0
0500210000000000010408,30,26,0,2,2,27,26,0
0500210000000000010411,13,10,1,1,1,10,10,0
0500210000000000010410,39,29,4,4,2,29,29,0
0500210000000000010213,38,29,0,3,6,30,29,0
0500210000000000010212,25,21,0,0,4,21,21,0
0500210000000000010303,55,37,0,6,12,37,37,0
0500210000000000010302,14,12,0,1,1,12,12,0
0500210000000000010209,0,0,0,0,0,0,0,0
0500210000000000010208,16,13,1,1,1,13,13,0
0500210000000000010211,22,18,0,0,4,19,18,0
0500210000000000010210,14,10,0,2,2,10,10,0
0500210000000000010311,32,22,0,7,3,22,22,0
0500210000000000010310,17,15,0,2,0,16,15,0
0500210000000000010315,63,48,0,10,5,51,48,0
0500210000000000010312,44,35,0,3,6,37,35,0
0500210000000000010307,37,27,0,10,0,27,27,0
0500210000000000010304,33,22,0,6,5,23,22,0
0500210000000000010309,16,11,0,3,2,11,10,1
0500210000000000010308,40,33,0,1,6,33,33,0
0500210000000000010123,20,17,1,0,2,17,17,0
0500210000000000010122,16,15,0,0,1,15,15,0
0500210000000000010125,15,11,0,0,4,11,11,0
0500210000000000010124,0,0,0,0,0,0,0,0
0500210000000000010119,0,0,0,0,0,0,0,0
0500210000000000010118,38,35,0,0,3,37,35,0
0500210000000000010121,40,33,0,1,6,37,33,0
0500210000000000010120,9,7,0,0,2,7,7,0
0500210000000000010205,37,23,0,8,6,23,23,0
0500210000000000010204,21,14,0,3,4,14,14,0
0500210000000000010207,30,21,0,4,5,21,21,0
0500210000000000010206,29,21,0,0,8,21,21,0
0500210000000000010127,6,4,0,0,2,4,4,0
0500210000000000010126,11,10,0,0,1,10,9,1
0500210000000000010203,33,24,0,5,4,24,24,0
0500210000000000010202,21,15,0,3,3,20,15,0
0500210000000000010105,2,0,0,0,2,0,0,0
0500210000000000010104,30,23,0,3,4,23,23,0
0500210000000000010107,30,24,0,0,6,27,24,0
0500210000000000010106,3,0,0,1,2,0,0,0
0500210000000000010101,20,18,0,0,2,18,17,1
0500210000000000010103,42,30,3,2,7,30,30,0
0500210000000000010102,42,33,0,3,6,35,33,0
0500210000000000010113,25,19,0,1,5,19,18,1
0500210000000000010112,17,14,0,0,3,14,14,0
0500210000000000010117,7,7,0,0,0,7,7,0
0500210000000000010114,0,0,0,0,0,0,0,0
0500210000000000010109,25,15,1,0,9,15,15,0
0500210000000000010108,33,24,0,0,9,24,24,0
0500210000000000010111,28,22,0,4,2,22,21,1
0500210000000000010110,20,14,0,5,1,14,14,0
0503020010301200010117,20,16,1,1,2,16,16,0
0503020010301200010116,27,27,0,0,0,27,26,1
0503020010301200010119,0,0,0,0,0,0,0,0
0503020010301200010118,0,0,0,0,0,0,0,0
0503020010301200010113,35,26,0,5,4,26,26,0
0503020010301200010112,0,0,0,0,0,0,0,0
0503020010301200010115,14,11,0,2,1,11,11,0
0503020010301200010114,17,14,0,2,1,15,14,0
0503020010201300010101,79,65,1,0,13,65,62,3
0503020010301200010124,25,18,2,3,2,18,18,0
0503020010201300010103,8,8,0,0,0,8,8,0
0503020010201300010102,1,0,0,1,0,0,0,0
0503020010301200010121,18,15,0,1,2,15,15,0
0503020010301200010120,19,8,0,7,4,8,7,1
0503020010301200010123,14,12,0,1,1,12,12,0
0503020010301200010122,23,21,0,0,2,21,21,0
0503020010301200010101,16,14,0,2,0,14,14,0
0503020010201100010137,0,0,0,0,0,0,0,0
0503020010301200010103,6,4,0,1,1,4,4,0
0503020010301200010102,27,25,0,1,1,25,25,0
0503020010201100010134,15,12,1,0,2,12,12,0
0503020010201100010133,22,21,0,0,1,23,20,1
0503020010201100010136,10,6,0,3,1,6,6,0
0503020010201100010135,8,7,0,0,1,7,5,2
0503020010301200010109,5,4,0,0,1,4,4,0
0503020010301200010108,4,4,0,0,0,4,4,0
0503020010301200010111,18,18,0,0,0,18,18,0
0503020010301200010110,216,175,4,16,21,175,171,4
0503020010301200010105,5,5,0,0,0,5,4,1
0503020010301200010104,24,19,2,0,3,19,19,0
0503020010301200010107,0,0,0,0,0,0,0,0
0503020010301200010106,6,6,0,0,0,6,6,0
0503020010201100010122,0,0,0,0,0,0,0,0
0503020010201100010121,6,5,0,1,0,5,4,1
0503020010201100010124,4,4,0,0,0,4,4,0
0503020010201100010123,8,6,0,0,2,6,6,0
0503020010201100010118,5,5,0,0,0,5,5,0
0503020010201100010117,5,4,0,0,1,4,4,0
0503020010201100010120,30,23,1,4,2,23,20,3
0503020010201100010119,17,13,0,2,2,13,13,0
0503020010201100010130,21,18,0,1,2,18,18,0
0503020010201100010129,56,50,0,4,2,51,50,0
0503020010201100010132,14,11,0,3,0,11,11,0
0503020010201100010131,47,40,0,5,2,41,40,0
0503020010201100010126,18,13,0,2,3,13,13,0
0503020010201100010125,23,15,0,5,3,15,15,0
0503020010201100010128,24,19,0,3,2,22,18,1
0503020010201100010127,9,5,0,1,3,5,5,0
0503020010201100010106,20,18,0,2,0,18,18,0
0503020010201100010105,36,30,0,2,4,30,30,0
0503020010201100010108,17,14,0,0,3,14,14,0
0503020010201100010107,18,12,0,4,2,12,12,0
0503020010201100010102,71,58,0,5,8,58,58,0
0503020010201100010101,45,40,0,2,3,42,39,1
0503020010201100010104,32,26,2,3,1,26,25,1
0503020010201100010103,9,8,0,0,1,8,8,0
0503020010201100010114,18,11,3,1,3,11,11,0
0503020010201100010113,0,0,0,0,0,0,0,0
0503020010201100010116,14,10,0,3,1,10,10,0
0503020010201100010115,0,0,0,0,0,0,0,0
0503020010201100010110,13,10,0,0,3,10,9,1
0503020010201100010109,11,9,0,1,1,11,9,0
0503020010201100010112,19,12,0,4,3,12,12,0
0503020010201100010111,17,15,0,2,0,15,15,0
0503020010200500010103,25,16,0,7,2,16,16,0
0503020010200500010102,5,4,0,1,0,4,4,0
0503020010200500010105,1,0,0,0,1,0,0,0
0503020010200500010104,0,0,0,0,0,0,0,0
0503020010200400010117,22,15,2,1,4,15,15,0
0503020010200400010116,0,0,0,0,0,0,0,0
0503020010200500010101,22,14,0,5,3,15,14,0
0503020010200400010118,1,0,0,0,1,0,0,0
0503020010200600010105,19,17,0,1,1,17,16,1
0503020010200600010104,32,27,0,3,2,27,27,0
0503020010200600010107,71,66,0,1,4,70,66,0
0503020010200600010106,1,0,0,0,1,0,0,0
0503020010200600010101,30,26,0,1,3,26,25,1
0503020010200500010106,12,11,0,1,0,11,11,0
0503020010200600010103,40,38,0,2,0,38,38,0
0503020010200600010102,22,18,0,3,1,18,18,0
0503020010200400010105,1,0,0,0,1,0,0,0
0503020010200400010104,0,0,0,0,0,0,0,0
0503020010200400010107,7,7,0,0,0,7,7,0
0503020010200400010106,1,0,1,0,0,0,0,0
0503020010200400010101,15,10,2,0,3,10,9,1
0503020010200300010133,0,0,0,0,0,0,0,0
0503020010200400010103,6,6,0,0,0,7,6,0
0503020010200400010102,1,0,0,0,1,0,0,0
0503020010200400010113,19,16,0,0,3,16,16,0
0503020010200400010112,9,9,0,0,0,9,9,0
0503020010200400010115,6,0,0,5,1,0,0,0
0503020010200400010114,5,4,0,1,0,4,4,0
0503020010200400010109,17,13,0,0,4,13,13,0
0503020010200400010108,23,21,2,0,0,21,18,3
0503020010200400010111,10,6,0,3,1,6,6,0
0503020010200400010110,1,0,0,0,1,0,0,0
0503020010200300010122,15,8,1,1,5,8,7,1
0503020010200300010121,9,7,0,1,1,7,7,0
0503020010200300010124,14,12,0,0,2,12,12,0
0503020010200300010123,11,8,0,1,2,8,7,1
0503020010200300010118,31,25,0,3,3,25,24,1
0503020010200300010117,12,12,0,0,0,16,11,1
0503020010200300010120,11,11,0,0,0,13,11,0
0503020010200300010119,5,5,0,0,0,5,5,0
0503020010200300010130,0,0,0,0,0,0,0,0
0503020010200300010129,8,7,0,0,1,8,6,1
0503020010200300010132,15,11,0,0,4,11,11,0
0503020010200300010131,41,30,0,1,10,31,30,0
0503020010200300010126,4,4,0,0,0,4,4,0
0503020010200300010125,52,49,0,1,2,54,49,0
0503020010200300010128,36,33,0,1,2,36,30,3
0503020010200300010127,35,29,0,2,4,32,28,1
0503020010200300010103,59,44,1,2,12,46,44,0
0503020010200300010101,28,23,1,3,1,24,23,0
0503020010200300010106,42,34,0,7,1,34,34,0
0503020010200300010105,0,0,0,0,0,0,0,0
0503020010400100010132,1,0,0,0,1,0,0,0
0503020010400100010131,0,0,0,0,0,0,0,0
0503020010400100010134,0,0,0,0,0,0,0,0
0503020010400100010133,1,0,0,0,1,0,0,0
0503020010200300010114,10,9,0,0,1,9,9,0
0503020010200300010113,10,10,0,0,0,10,10,0
0503020010200300010116,0,0,0,0,0,0,0,0
0503020010200300010115,19,18,0,1,0,18,18,0
0503020010200300010110,33,28,0,1,4,28,28,0
0503020010200300010108,17,17,0,0,0,17,17,0
0503020010200300010112,14,11,3,0,0,11,11,0
0503020010200300010111,7,6,0,1,0,7,6,0
0503020010400100010120,17,14,0,1,2,14,13,1
0503020010400100010119,5,4,0,1,0,4,4,0
0503020010400100010122,58,55,0,2,1,56,55,0
0503020010400100010121,34,31,0,2,1,31,31,0
0503020010400100010116,18,16,0,0,2,16,16,0
0503020010400100010115,16,10,0,1,5,10,10,0
0503020010400100010118,39,16,0,1,22,16,15,1
0503020010400100010117,32,28,0,4,0,28,26,2
0503020010400100010128,27,22,1,0,4,22,22,0
0503020010400100010127,1,0,0,1,0,0,0,0
0503020010400100010130,0,0,0,0,0,0,0,0
0503020010400100010129,26,24,0,2,0,24,24,0
0503020010400100010124,44,38,1,0,5,38,38,0
0503020010400100010123,6,6,0,0,0,6,6,0
0503020010400100010126,34,29,0,1,4,29,29,0
0503020010400100010125,16,14,2,0,0,14,14,0
0503020010400100010104,20,18,0,2,0,18,18,0
0503020010400100010103,28,17,0,2,9,17,15,2
0503020010400100010106,43,33,0,6,4,33,32,1
0503020010400100010105,26,15,0,1,10,15,15,0
0503010000000000010572,20,19,0,0,1,19,19,0
0503010000000000010571,31,27,1,0,3,27,27,0
0503020010400100010102,22,21,0,0,1,21,21,0
0503020010400100010101,16,11,0,0,5,11,11,0
0503020010400100010112,9,5,0,3,1,5,5,0
0503020010400100010111,10,9,0,1,0,9,9,0
0503020010400100010114,41,31,0,7,3,31,31,0
0503020010400100010113,20,16,1,1,2,16,16,0
0503020010400100010108,54,44,1,3,6,44,44,0
0503020010400100010107,33,19,0,11,3,19,19,0
0503020010400100010110,34,31,0,2,1,32,31,0
0503020010400100010109,8,5,0,2,1,5,5,0
0503010000000000010560,6,5,0,0,1,5,5,0
0503010000000000010559,23,18,0,2,3,18,18,0
0503010000000000010562,11,9,2,0,0,9,9,0
0503010000000000010561,24,21,0,0,3,21,21,0
0503010000000000010542,13,5,0,7,1,5,5,0
0503010000000000010541,91,74,4,0,13,74,73,1
0503010000000000010558,141,112,2,19,8,114,112,0
0503010000000000010543,1,0,0,0,1,0,0,0
0503010000000000010568,5,5,0,0,0,5,5,0
0503010000000000010567,7,6,1,0,0,6,6,0
0503010000000000010570,1,0,0,1,0,0,0,0
0503010000000000010569,0,0,0,0,0,0,0,0
0503010000000000010564,0,0,0,0,0,0,0,0
0503010000000000010563,18,15,1,1,1,15,15,0
0503010000000000010566,19,15,2,0,2,15,15,0
0503010000000000010565,16,12,0,0,4,12,12,0
0503010000000000010448,16,13,2,0,1,14,13,0
0503010000000000010447,16,13,1,1,1,13,13,0
0503010000000000010450,22,18,1,0,3,18,17,1
0503010000000000010449,42,33,2,6,1,33,33,0
0503010000000000010444,6,4,1,1,0,4,4,0
0503010000000000010443,87,67,4,0,16,68,67,0
0503010000000000010446,41,34,0,0,7,34,34,0
0503010000000000010445,27,21,0,0,6,21,21,0
0503010000000000010538,35,33,1,1,0,33,33,0
0503010000000000010537,83,58,8,14,3,58,58,0
0503010000000000010540,35,24,4,0,7,24,24,0
0503010000000000010539,12,12,0,0,0,12,12,0
0503010000000000010532,119,91,10,5,13,93,91,0
0503010000000000010451,11,11,0,0,0,11,11,0
0503010000000000010534,31,30,0,0,1,30,30,0
0503010000000000010533,24,20,1,1,2,20,20,0
0503010000000000010425,45,42,0,2,1,42,42,0
0503010000000000010424,28,15,0,0,13,15,15,0
0503010000000000010428,80,64,13,0,3,64,64,0
0503010000000000010426,26,25,0,0,1,27,25,0
0503010000000000010414,24,21,2,0,1,21,21,0
0503010000000000010413,47,37,2,0,8,37,37,0
0503010000000000010423,58,39,3,2,14,39,39,0
0503010000000000010422,78,57,13,2,6,57,57,0
0503010000000000010435,186,166,7,2,11,169,166,0
0503010000000000010434,133,107,21,0,5,107,107,0
0503010000000000010438,11,10,1,0,0,10,10,0
0503010000000000010436,38,31,3,0,4,31,31,0
0503010000000000010431,28,21,2,1,4,21,21,0
0503010000000000010429,104,92,1,3,8,92,92,0
0503010000000000010433,59,41,9,3,6,41,41,0
0503010000000000010432,36,31,3,1,1,31,31,0
0503010000000000010324,0,0,0,0,0,0,0,0
0503010000000000010322,39,30,0,7,2,30,30,0
0503010000000000010342,2,0,0,0,2,0,0,0
0503010000000000010326,36,26,3,1,6,26,26,0
0503010000000000010306,150,118,10,2,20,120,118,0
0503010000000000010305,104,97,2,1,4,97,97,0
0503010000000000010314,27,14,1,6,6,14,14,0
0503010000000000010308,71,60,6,0,5,63,60,0
0503010000000000010348,20,15,0,3,2,15,15,0
0503010000000000010347,1,0,0,1,0,0,0,0
0503010000000000010412,72,60,3,0,9,65,60,0
0503010000000000010349,20,18,0,1,1,18,18,0
0503010000000000010344,0,0,0,0,0,0,0,0
0503010000000000010343,1,0,0,0,1,0,0,0
0503010000000000010346,18,14,1,3,0,14,14,0
0503010000000000010345,33,28,0,0,5,28,28,0
0503010000000000010219,64,54,3,0,7,54,54,0
0503010000000000010218,61,51,3,2,5,52,51,0
0503010000000000010221,59,57,0,0,2,59,57,0
0503010000000000010220,24,24,0,0,0,25,24,0
0503010000000000010215,146,137,4,0,5,145,132,5
0503010000000000010214,82,71,4,1,6,72,71,0
0503010000000000010217,70,53,2,3,12,53,53,0
0503010000000000010216,107,84,12,2,9,85,84,0
0503010000000000010302,88,70,4,0,14,70,70,0
0503010000000000010301,115,90,19,3,3,91,90,0
0503010000000000010304,126,104,11,1,10,104,102,2
0503010000000000010303,64,53,0,4,7,56,53,0
0503010000000000010228,14,12,2,0,0,12,12,0
0503010000000000010227,69,59,0,2,8,59,59,0
0503010000000000010230,50,40,4,0,6,41,40,0
0503010000000000010229,15,11,3,1,0,11,11,0
0503010000000000010201,70,49,11,3,7,49,49,0
0503010000000000010147,7,4,1,2,0,4,4,0
0503010000000000010203,77,59,11,4,3,61,59,0
0503010000000000010202,39,29,5,2,3,29,29,0
0503010000000000010144,5,4,1,0,0,4,4,0
0503010000000000010143,20,18,0,1,1,18,18,0
0503010000000000010146,8,6,1,0,1,6,6,0
0503010000000000010145,20,13,4,2,1,14,13,0
0503010000000000010211,0,0,0,0,0,0,0,0
0503010000000000010210,35,24,1,6,4,24,24,0
0503010000000000010213,70,63,0,1,6,63,63,0
0503010000000000010212,15,14,0,1,0,16,14,0
0503010000000000010205,64,50,2,4,8,50,50,0
0503010000000000010204,44,36,3,0,5,36,36,0
0503010000000000010209,87,68,6,1,12,71,68,0
0503010000000000010206,24,21,2,1,0,24,21,0
0503410000000000010252,0,0,0,0,0,0,0,0
0503410000000000010251,5,5,0,0,0,5,5,0
0503410000000000010254,0,0,0,0,0,0,0,0
0503410000000000010253,0,0,0,0,0,0,0,0
0503410000000000010248,8,6,1,0,1,7,6,0
0503410000000000010247,0,0,0,0,0,0,0,0
0503410000000000010250,20,19,0,1,0,21,19,0
0503410000000000010249,9,9,0,0,0,12,9,0
0503410000000000010260,0,0,0,0,0,0,0,0
0503410000000000010259,5,5,0,0,0,5,5,0
0503410000000000010262,0,0,0,0,0,0,0,0
0503410000000000010261,0,0,0,0,0,0,0,0
0503410000000000010256,0,0,0,0,0,0,0,0
0503410000000000010255,14,8,0,4,2,8,8,0
0503410000000000010258,1,0,0,1,0,0,0,0
0503410000000000010257,16,15,0,0,1,15,14,1
0503410000000000010236,13,12,0,0,1,12,12,0
0503410000000000010235,23,23,0,0,0,25,23,0
0503410000000000010238,0,0,0,0,0,0,0,0
0503410000000000010237,20,18,2,0,0,18,18,0
0503410000000000010219,10,8,0,1,1,8,8,0
0503410000000000010206,0,0,0,0,0,0,0,0
0503410000000000010227,19,17,2,0,0,17,17,0
0503410000000000010226,4,0,3,0,1,0,0,0
0503410000000000010244,12,12,0,0,0,12,12,0
0503410000000000010243,11,11,0,0,0,14,11,0
0503410000000000010246,12,12,0,0,0,12,12,0
0503410000000000010245,7,7,0,0,0,7,7,0
0503410000000000010240,35,30,0,2,3,31,30,0
0503410000000000010239,0,0,0,0,0,0,0,0
0503410000000000010242,8,8,0,0,0,9,8,0
0503410000000000010241,0,0,0,0,0,0,0,0
0503410000000000010130,0,0,0,0,0,0,0,0
0503410000000000010129,0,0,0,0,0,0,0,0
0503410000000000010132,2,0,0,2,0,0,0,0
0503410000000000010131,35,30,0,1,4,31,30,0
0503410000000000010126,15,10,0,1,4,10,10,0
0503410000000000010125,0,0,0,0,0,0,0,0
0503410000000000010128,15,15,0,0,0,15,15,0
0503410000000000010127,32,27,0,4,1,28,27,0
0503410000000000010138,0,0,0,0,0,0,0,0
0503410000000000010137,0,0,0,0,0,0,0,0
0503410000000000010205,30,25,0,1,4,31,24,1
0503410000000000010201,0,0,0,0,0,0,0,0
0503410000000000010134,29,26,2,0,1,28,26,0
0503410000000000010133,8,8,0,0,0,9,8,0
0503410000000000010136,0,0,0,0,0,0,0,0
0503410000000000010135,22,19,0,2,1,19,19,0
0503410000000000010110,32,26,0,2,4,27,26,0
0503410000000000010109,1,0,0,0,1,0,0,0
0503410000000000010114,11,10,0,0,1,10,10,0
0503410000000000010113,20,20,0,0,0,20,20,0
0503410000000000010105,1,0,1,0,0,0,0,0
0503410000000000010104,16,15,0,0,1,15,15,0
0503410000000000010108,83,71,1,3,8,71,71,0
0503410000000000010106,63,55,0,1,7,58,55,0
0503410000000000010122,16,16,0,0,0,16,16,0
0503410000000000010121,0,0,0,0,0,0,0,0
0503410000000000010124,0,0,0,0,0,0,0,0
0503410000000000010123,13,12,0,0,1,13,12,0
0503410000000000010116,17,17,0,0,0,23,17,0
0503410000000000010115,12,10,0,0,2,10,9,1
0503410000000000010120,43,37,0,0,6,37,37,0
0503410000000000010118,16,16,0,0,0,17,16,0
0503120110500400010108,1,0,0,1,0,0,0,0
0503120110500400010107,0,0,0,0,0,0,0,0
0503120110500400010110,0,0,0,0,0,0,0,0
0503120110500400010109,2,0,0,2,0,0,0,0
0503120110500400010104,5,5,0,0,0,6,5,0
0503120110500400010102,8,7,0,1,0,7,7,0
0503120110500400010106,14,11,1,2,0,11,11,0
0503120110500400010105,4,4,0,0,0,4,4,0
0503120110500400010116,1,0,0,1,0,0,0,0
0503120110500400010115,6,6,0,0,0,6,5,1
0503120110500400010118,9,9,0,0,0,9,9,0
0503120110500400010117,8,8,0,0,0,8,8,0
0503120110500400010112,4,4,0,0,0,4,4,0
0503120110500400010111,0,0,0,0,0,0,0,0
0503120110500400010114,5,4,1,0,0,4,4,0
0503120110500400010113,0,0,0,0,0,0,0,0
0503110000000000040120,0,0,0,0,0,0,0,0
0503110000000000040119,36,33,0,1,2,35,31,2
0503110000000000040214,0,0,0,0,0,0,0,0
0503110000000000040207,17,7,0,8,2,9,7,0
0503110000000000040111,8,7,0,1,0,7,7,0
0503110000000000040109,21,18,0,3,0,18,18,0
0503110000000000040118,9,9,0,0,0,9,9,0
0503110000000000040112,0,0,0,0,0,0,0,0
0503110000000000040220,24,13,8,1,2,13,13,0
0503110000000000040219,4,4,0,0,0,4,4,0
0503120110500400010101,7,7,0,0,0,7,6,1
0503110000000000040221,39,21,8,7,3,21,21,0
0503110000000000040216,29,22,2,3,2,24,21,1
0503110000000000040215,11,9,0,2,0,9,9,0
0503110000000000040218,57,35,13,3,6,35,35,0
0503110000000000040217,0,0,0,0,0,0,0,0
0503110000000000030212,69,51,6,9,3,51,51,0
0503110000000000030209,9,8,0,1,0,9,8,0
0503110000000000030216,18,18,0,0,0,18,15,3
0503110000000000030214,80,54,6,17,3,54,54,0
0503110000000000030139,25,19,0,2,4,19,19,0
0503110000000000030138,8,7,0,0,1,7,7,0
0503110000000000030141,0,0,0,0,0,0,0,0
0503110000000000030140,15,15,0,0,0,19,15,0
0503110000000000030228,0,0,0,0,0,0,0,0
0503110000000000030227,0,0,0,0,0,0,0,0
0503110000000000030230,0,0,0,0,0,0,0,0
0503110000000000030229,14,10,1,3,0,13,10,0
0503110000000000030224,28,16,4,4,4,16,16,0
0503110000000000030223,40,29,4,4,3,30,28,1
0503110000000000030226,0,0,0,0,0,0,0,0
0503110000000000030225,0,0,0,0,0,0,0,0
0503110000000000030119,0,0,0,0,0,0,0,0
0503110000000000030118,22,20,0,1,1,24,20,0
0503110000000000030126,0,0,0,0,0,0,0,0
0503110000000000030125,0,0,0,0,0,0,0,0
0503110000000000030115,0,0,0,0,0,0,0,0
0503110000000000030114,27,27,0,0,0,32,27,0
0503110000000000030117,27,24,0,1,2,25,24,0
0503110000000000030116,31,27,0,4,0,27,27,0
0503110000000000030135,10,9,0,1,0,14,9,0
0503110000000000030134,11,8,0,1,2,8,8,0
0503110000000000030137,10,10,0,0,0,10,10,0
0503110000000000030136,12,11,0,0,1,11,11,0
0503110000000000030131,19,18,0,0,1,19,18,0
0503110000000000030127,122,104,0,15,3,105,104,0
0503110000000000030133,27,23,0,0,4,23,23,0
0503110000000000030132,15,13,0,1,1,14,13,0
0503110000000000020404,65,44,0,11,10,44,44,0
0503110000000000020403,60,42,7,7,4,44,42,0
0503110000000000020406,42,33,2,5,2,34,33,0
0503110000000000020405,43,38,0,3,2,42,38,0
0503110000000000020307,46,36,6,1,3,39,36,0
0503110000000000020305,77,52,16,2,7,53,51,1
0503110000000000020310,9,7,0,1,1,9,7,0
0503110000000000020309,74,44,8,14,8,44,43,1
0503110000000000020508,12,10,0,2,0,11,10,0
0503110000000000020507,21,18,1,2,0,18,18,0
0503110000000000030112,26,24,0,0,2,25,24,0
0503110000000000030111,16,14,0,1,1,14,14,0
0503110000000000020504,45,38,4,0,3,40,38,0
0503110000000000020408,7,7,0,0,0,7,7,0
0503110000000000020506,13,6,2,2,3,6,6,0
0503110000000000020505,54,41,2,6,5,45,41,0
0503110000000000020106,50,29,6,12,3,29,29,0
0503110000000000020105,57,34,16,1,6,34,33,1
0503110000000000020108,42,33,2,4,3,36,33,0
0503110000000000020107,51,25,15,6,5,25,25,0
0503110000000000010514,70,50,2,7,11,50,50,0
0503110000000000010513,74,57,1,6,10,57,57,0
0503110000000000020104,59,35,7,8,9,35,35,0
0503110000000000010515,51,34,0,9,8,34,34,0
0503110000000000020301,38,28,5,3,2,28,27,1
0503110000000000020209,23,16,0,3,4,17,16,0
0503110000000000020303,50,33,9,4,4,33,33,0
0503110000000000020302,64,48,11,1,4,48,48,0
0503110000000000020110,29,14,5,5,5,14,14,0
0503110000000000020109,97,70,6,12,9,72,70,0
0503110000000000020208,29,21,0,6,2,22,21,0
0503110000000000020111,12,5,3,2,2,5,5,0
0503110000000000010415,48,37,1,7,3,38,37,0
0503110000000000010414,69,42,13,7,7,42,42,0
0503110000000000010502,27,18,3,1,5,18,18,0
0503110000000000010417,64,39,11,8,6,40,39,0
0503110000000000010411,69,54,0,8,7,54,53,1
0503110000000000010410,75,37,15,5,18,40,37,0
0503110000000000010413,49,28,18,0,3,28,28,0
0503110000000000010412,56,38,0,13,5,38,38,0
0503110000000000010509,68,50,4,6,8,50,50,0
0503110000000000010507,17,13,0,1,3,13,13,0
0503110000000000010512,54,42,7,2,3,42,42,0
0503110000000000010510,55,33,0,15,7,33,33,0
0503110000000000010504,27,20,2,2,3,20,20,0
0503110000000000010503,26,17,3,1,5,17,17,0
0503110000000000010506,0,0,0,0,0,0,0,0
0503110000000000010505,28,17,2,3,6,17,17,0
0503110000000000010311,76,71,0,4,1,77,71,0
0503110000000000010308,27,18,0,6,3,18,18,0
0503110000000000010313,44,27,6,5,6,27,27,0
0503110000000000010312,71,55,0,10,6,55,55,0
0503110000000000010305,14,12,2,0,0,12,12,0
0503110000000000010304,39,34,0,5,0,35,34,0
0503110000000000010307,69,53,1,11,4,64,53,0
0503110000000000010306,59,51,3,2,3,55,50,1
0503110000000000010407,15,9,0,3,3,11,9,0
0503110000000000010405,18,11,1,3,3,12,11,0
0503110000000000010409,40,30,7,2,1,31,30,0
0503110000000000010408,28,22,6,0,0,22,22,0
0503110000000000010315,10,9,0,0,1,10,9,0
0503110000000000010314,11,8,1,1,1,8,8,0
0503110000000000010402,11,9,1,0,1,9,9,0
0503110000000000010401,75,44,13,8,10,44,44,0
0503110000000000010225,5,5,0,0,0,7,4,1
0503110000000000010224,28,27,0,0,1,33,27,0
